Title,URL,Severity
SaltStack Salt Unauthenticated Remote Code Execution,https://github.com/advisories/GHSA-pjhf-vpx3-33r3,Critical
SaltStack Salt is vulnerable Arbitrary Directory Access,https://github.com/advisories/GHSA-vp49-2g4r-m3x3,High
python-apt Flawed Package Integrity Check,https://github.com/advisories/GHSA-rp8m-h266-53jh,Moderate
python-apt Does Not Check Hash Signature,https://github.com/advisories/GHSA-pj65-3pf6-c5q4,Moderate
"OpenStack Manila Unprivileged users can retrieve, use and manipulate share networks",https://github.com/advisories/GHSA-jx7v-gmqc-6xrj,High
OpenStack Nova can leak consoleauth token into log files,https://github.com/advisories/GHSA-22jm-4hxw-35jf,Low
Plone Open Redirect Vulnerability,https://github.com/advisories/GHSA-82j9-wfcf-9v2h,Moderate
Plone cross site scripting (XSS),https://github.com/advisories/GHSA-8mc4-2xrc-g582,Moderate
Plone Privilege Escallation,https://github.com/advisories/GHSA-cjg3-q24h-9qwf,High
Plone allows weak passwords,https://github.com/advisories/GHSA-cw58-gpgw-hwx2,High
Plone Unauthenticated Write Vulnerability,https://github.com/advisories/GHSA-w6g9-xccc-347h,Critical
Plone SQL Injection Vulnerability,https://github.com/advisories/GHSA-hhmf-7rgg-gcw5,High
Inconsistent Interpretation of HTTP Requests in Waitress,https://github.com/advisories/GHSA-j7j6-7hfx-5522,High
SaltStack Salt is vulnerable to command injection,https://github.com/advisories/GHSA-q53j-p6r2-g2v4,Critical
PyAMF vulnerable to XML external entity (XXE),https://github.com/advisories/GHSA-m7m4-4vm8-55wg,High
Buffer Copy without Checking Size of Input in Pillow,https://github.com/advisories/GHSA-r7rm-8j6h-r933,Critical
Modoboa is vulnerable to an XML External Entity Injection (XXE),https://github.com/advisories/GHSA-vc42-mgr2-w34r,High
OpenStack Keystone Credential Leakage,https://github.com/advisories/GHSA-2j23-fwqm-mgwr,High
FreeIPA logs passwords embedded in commands in calls using batch,https://github.com/advisories/GHSA-w4q7-f34x-vpgc,Moderate
Ansible password prompts could expose passwords,https://github.com/advisories/GHSA-6fq2-x65v-v9h7,High
Ansible password prompts could expose passwords,https://github.com/advisories/GHSA-cqmr-rcpr-cxh3,High
Designate does not enforce the DNS protocol limit concerning record set sizes,https://github.com/advisories/GHSA-c33m-22cr-j9x4,Moderate
Missing Initialization of Resource in Apache Arrow,https://github.com/advisories/GHSA-8cw2-jv5c-c825,High
Missing Initialization of Resource in Apache Arrow,https://github.com/advisories/GHSA-cjw4-2w9r-r8mv,High
Ansible leaks sensitive information to logs when told not to,https://github.com/advisories/GHSA-h653-95qw-h2mp,Moderate
koji hub allows arbitrary upload destinations,https://github.com/advisories/GHSA-7498-c9fm-g64p,High
OpenStack Octavia Amphora-Agent not requiring Client-Certificate,https://github.com/advisories/GHSA-r4v4-3jj7-jc29,Critical
Ansible Uses Plugins That Disclose Credentials,https://github.com/advisories/GHSA-pm48-cvv2-29q5,High
wolfCrypt leaks cryptographic information via timing side channel,https://github.com/advisories/GHSA-q95h-vc86-hv77,Moderate
Home Assistant information disclosure vulnerability,https://github.com/advisories/GHSA-mh78-8f49-vjg3,High
py-lmdb Divide by Zero interruptions,https://github.com/advisories/GHSA-ggwq-vrgp-6gv4,High
LMDB invalid write,https://github.com/advisories/GHSA-r8g9-w4f3-9crm,High
py-lmdb Invalid write operation,https://github.com/advisories/GHSA-9q62-r72g-pvv7,Critical
py-lmdb Invalid write operation,https://github.com/advisories/GHSA-c74c-p4p7-r8q5,Critical
OpenStack os-vif Ageing time of 0 disables linuxbridge MAC learning,https://github.com/advisories/GHSA-mcpw-cp35-p3h8,Critical
Elastic APM agent for Python client CGI proxy redirection flaw,https://github.com/advisories/GHSA-22jh-6gx8-f944,Moderate
OpenStack Nova Server Resource Faults Leak External Exception Details,https://github.com/advisories/GHSA-pg64-r7rr-phv8,High
Openstack ironic-inspector has SQL injection vulnerability in node_cache,https://github.com/advisories/GHSA-c7fc-cm7p-92r2,High
Pallets Werkzeug vulnerable to Path Traversal,https://github.com/advisories/GHSA-j544-7q9p-6xp8,High
SaltStack Salt SQL Injection vulnerability in mysql.user_chpass function,https://github.com/advisories/GHSA-h8xp-h3jf-wv4v,Critical
Mirumee Saleor CSRF Protection Disabled,https://github.com/advisories/GHSA-fgjh-x3f8-8gmh,High
LinOTP replay vulnerability with auto resynchronization enabled for TOTP token,https://github.com/advisories/GHSA-rqg8-xjp2-pg9w,Critical
Openstack Magnum Unsafe Credential Handling,https://github.com/advisories/GHSA-793v-r35j-9rp9,Critical
Openstack Octavia Access Control Vulnerability,https://github.com/advisories/GHSA-jjgh-m322-fjx6,Moderate
PyDio Stored XSS Vulnerability,https://github.com/advisories/GHSA-5ghg-233h-7j79,Moderate
Capstone SEGV caused by a read memory access,https://github.com/advisories/GHSA-xx4j-rvcc-2vhr,Moderate
matrix-sydent and matrix-synapse Use Cryptographically Weak PRNG,https://github.com/advisories/GHSA-gwf7-vfjf-wf6x,High
Matrix Sydent mishandles emails,https://github.com/advisories/GHSA-q9h8-gpw5-c95c,Moderate
Missing validation causes `TensorSummaryV2` to crash,https://github.com/advisories/GHSA-2p9q-h29j-3f5v,Moderate
Buffer overflow in wasm3,https://github.com/advisories/GHSA-77fq-4xf5-hph4,High
Regular expression denial of service in url_regex,https://github.com/advisories/GHSA-hg3w-7hj9-m3f7,Moderate
Cross-site Scripting in OctoPrint,https://github.com/advisories/GHSA-x7r7-wmj8-vv5g,High
Cross-site Scripting in OctoPrint,https://github.com/advisories/GHSA-h8pc-j334-jjhm,High
Ansible Remote Code Execution,https://github.com/advisories/GHSA-qg47-5px9-32g7,Critical
Ansible Sensitive Files Are Locally Readable,https://github.com/advisories/GHSA-5g4v-2pc6-4hh4,Moderate
Ansible discloses credential information,https://github.com/advisories/GHSA-5xm4-jmpw-p6j3,Moderate
Ansible sets unsafe permissions for sources.list,https://github.com/advisories/GHSA-6667-f46p-pg88,Moderate
Ansible Arbitrary Code Execution,https://github.com/advisories/GHSA-wqq5-c89p-3wc3,Critical
Ansible Arbitrary Code Execution,https://github.com/advisories/GHSA-64cw-m57j-65xj,Critical
JGit Improper Input Validation vulnerability,https://github.com/advisories/GHSA-6vvc-c2m3-cjf3,Critical
Tornado XSRF cookie allows side-channel attack against TLS (BREACH attack),https://github.com/advisories/GHSA-8vpw-mgpf-mpvv,High
Ansible unsafe evaluation of some strings,https://github.com/advisories/GHSA-49m5-2838-q2rv,High
ovirt-engine-sdk-python improper validation of hostname in x.509 certificate,https://github.com/advisories/GHSA-wf9j-m9fv-92gq,High
MoinMoin improper access control on the included page for the rst parser,https://github.com/advisories/GHSA-jhxw-4hw4-mhh7,Moderate
MoinMoin Denial of Service vulnerability via password_checker function,https://github.com/advisories/GHSA-wjjc-m3fc-fcm8,High
Plone Cross-site Scripting vulnerability in PortalTransforms,https://github.com/advisories/GHSA-qj7x-wm9q-qjx8,Moderate
Improper Restriction of Operations within the Bounds of a Memory Buffer in python-cjson,https://github.com/advisories/GHSA-cqmh-mpx2-g633,Moderate
MoinMoin Cross-site Scripting (XSS) vulnerability,https://github.com/advisories/GHSA-5m2m-27cg-7v4v,Moderate
MoinMoin cross-site scripting (XSS) vulnerability,https://github.com/advisories/GHSA-gxh5-r8gp-pjc3,Moderate
MoinMoin cross-site scripting (XSS) vulnerability,https://github.com/advisories/GHSA-2j76-26qq-7rvv,Moderate
Zope Denial of Service (DoS) vulnerability in ZServer,https://github.com/advisories/GHSA-qh4q-fwf8-qqrw,High
Mako contains Cross-site Scripting vulnerability,https://github.com/advisories/GHSA-7q8x-38mc-p84f,Moderate
Concurrent Execution using Shared Resource with Improper Synchronization in pyftpdlib,https://github.com/advisories/GHSA-hw4g-fhcp-x5mq,High
Directory traversal in pyftpdlib,https://github.com/advisories/GHSA-jw88-wxv5-7c4f,Moderate
Improper input validation in pyftpdlib,https://github.com/advisories/GHSA-8p2c-fghc-9hj4,Moderate
Improper Authentication in pyftpdlib,https://github.com/advisories/GHSA-q6w2-jxcm-2crj,Moderate
Cobbler is vulnerable to code injection,https://github.com/advisories/GHSA-jhm7-38xj-pvm8,High
Paste is vulnerable to Cross-site Scripting via vectors involving a 404 status code,https://github.com/advisories/GHSA-7gfc-2v6g-6w9f,Moderate
Zope Object Database Denial of Service vulnerability,https://github.com/advisories/GHSA-j6m4-frxh-p4x8,Moderate
PyWebDAV SQL Injection vulnerability,https://github.com/advisories/GHSA-69vw-jfq7-935g,Critical
Fabric vulnerable to symlink attack on tmp files,https://github.com/advisories/GHSA-xwg2-qc6c-7c3q,Moderate
Plone XSS Vulnerability,https://github.com/advisories/GHSA-cvwc-g7fw-7xrj,Moderate
Apache Libcloud does not verify SSL certificates for HTTPS connections,https://github.com/advisories/GHSA-w3j6-8j34-q43x,High
Zope Command Execution Vulnerability,https://github.com/advisories/GHSA-8w48-m6hx-rjw2,High
Plone anonymous access to sub-objects in CMFEditions where KwAsAttributes classes were publishable,https://github.com/advisories/GHSA-pwgm-jvqv-6v8p,High
Celery local privilege escalation vulnerability,https://github.com/advisories/GHSA-rpc6-h455-3rx5,Moderate
Virtualenv Allows Symlink Attack on /tmp/,https://github.com/advisories/GHSA-3jhc-wjqf-5f2c,Moderate
Roundup Cross-site Scripting (XSS) vulnerability,https://github.com/advisories/GHSA-frgf-rv99-862x,Moderate
Cobbler subject to Command Injection,https://github.com/advisories/GHSA-g34c-mg6m-xvxj,High
OpenStack Nova Arbitrary file injection/corruption through directory traversal issues,https://github.com/advisories/GHSA-cm54-3vvf-f5p8,Moderate
OpenStack Nova Directory traversal vulnerability,https://github.com/advisories/GHSA-m454-cm7h-rqhh,Moderate
OpenStack Nova Scheduler denial of service through scheduler_hints,https://github.com/advisories/GHSA-xxgm-qpj5-4886,Low
Elixir can leak information due to weak use of crypto,https://github.com/advisories/GHSA-vfcg-5ggc-3rxx,High
Tornado CRLF injection vulnerability,https://github.com/advisories/GHSA-f7fv-v9rh-prvc,High
OpenStack Keystone token expiration issues,https://github.com/advisories/GHSA-xp97-6w7r-4cjc,Moderate
OpenStack Keystone Allows Remote User Account Creation,https://github.com/advisories/GHSA-gf2q-j2qq-pjf2,High
Beaker Sensitive Information Disclosure vulnerability,https://github.com/advisories/GHSA-39vm-p9mr-4r27,Moderate
Apache Libcloud vulnerable to certificate impersonation,https://github.com/advisories/GHSA-prcq-52f8-fp44,Moderate
Python Keyring does not securely initialize encryption cipher,https://github.com/advisories/GHSA-p3h7-3c45-qj4v,High
MoinMoin Directory Traversal vulnerability,https://github.com/advisories/GHSA-v33q-2xcj-4f3m,Moderate
MoinMoin Multiple vulnerable to directory traversal,https://github.com/advisories/GHSA-6gx4-29v9-g9q5,Moderate
MoinMoin Cross-site scripting (XSS) vulnerability,https://github.com/advisories/GHSA-452h-rx28-49w9,Moderate
OpenStack Nova Information leak in libvirt LVM-backed instances,https://github.com/advisories/GHSA-rwhr-h69g-8qmq,Moderate
Paste Script has improper group memberships permissions,https://github.com/advisories/GHSA-27px-qpmj-qg38,High
Django Allows Redirect via Data URL,https://github.com/advisories/GHSA-78vx-ggch-wghm,Critical
Django vulnerable to Improper Restriction of Operations within the Bounds of a Memory Buffer,https://github.com/advisories/GHSA-5h2q-4hrp-v9rr,High
Django Image Field Vulnerable to Image Decompression Bombs,https://github.com/advisories/GHSA-59w8-4wm2-4xw8,High
MoinMoin Improper Access Control,https://github.com/advisories/GHSA-g4mx-rm5q-vh24,Moderate
Django Allows Arbitrary URL Generation,https://github.com/advisories/GHSA-2655-q453-22f9,High
XML Entity Expansion (XEE) in Django,https://github.com/advisories/GHSA-qrh7-x6fp-c2mp,Moderate
XML External Entity (XXE) in Django,https://github.com/advisories/GHSA-x64m-686f-fmm3,Moderate
OpenStack Compute (Nova) Resource limit circumvention in Nova private flavors,https://github.com/advisories/GHSA-43cm-73px-5v4m,Low
pyshop vulnerable to man-in-the-middle attacks due to using HTTP to retrieve packages from the PyPI repository,https://github.com/advisories/GHSA-f594-f3v3-g649,High
graphite-web is vulnerable to Remote Code Execution via renderLocalView function,https://github.com/advisories/GHSA-m923-w2gj-v43g,Critical
graphite-web is vulnerable to Remote Code Execution,https://github.com/advisories/GHSA-ch3j-w953-hfcm,Critical
Setuptools vulnerable to Man-in-the-middle attacks,https://github.com/advisories/GHSA-27x4-j476-jp5f,High
PyCrypto does not properly reseed PRNG before allowing access,https://github.com/advisories/GHSA-x377-f64p-hf5j,High
OpenStack Swift allows authenticated users to cause a denial of service,https://github.com/advisories/GHSA-wxx2-gqvv-34hx,Moderate
OpenStack Compute (Nova) vulnerable to denial of service via XML Entity Expansion attack,https://github.com/advisories/GHSA-j6xh-q826-55jw,Moderate
OpenStack Cinder LVMVolumeDriver does not zero deleted snapshots,https://github.com/advisories/GHSA-q3rw-wcj6-8cjf,Moderate
OpenStack Identity (Keystone) allows remote attackers to bypass intended access restrictions via revoked PKI token,https://github.com/advisories/GHSA-5qpp-v56f-mqfm,Moderate
SaltStack Privilege Escalation vulnerability,https://github.com/advisories/GHSA-7wx3-vr2f-6p29,High
Minion identity not validated in saltstack,https://github.com/advisories/GHSA-jmv9-5gx8-7xpf,High
OpenStack Compute Nova Improper Access Control,https://github.com/advisories/GHSA-27q4-38qf-m25h,Moderate
SaltStack MITM SSH attack in salt-ssh,https://github.com/advisories/GHSA-f22j-37jj-cxw9,High
SaltStack insecurely uses /tmp,https://github.com/advisories/GHSA-qr3x-v97p-42xw,High
Salt has insufficient argument validation in several modules,https://github.com/advisories/GHSA-v89f-4mc4-h6w9,High
Tryton Directory Traversal vulnerability,https://github.com/advisories/GHSA-qjmc-wwmw-cq9r,High
OpenStack Keystone Improper Authentication vulnerability,https://github.com/advisories/GHSA-22q6-wwq7-2jj9,Moderate
Django Directory Traversal via ssi template tag,https://github.com/advisories/GHSA-vjjp-9r83-22rc,High
PyOpenSSL Mishandles NUL Byte In Certificate Subject Alternative Name,https://github.com/advisories/GHSA-6748-36qp-fx6r,High
MoinMoin Multiple unrestricted file upload vulnerabilities,https://github.com/advisories/GHSA-m2c4-jgmm-fvq3,Moderate
python-keystoneclient missing expiration check in PKI token validation,https://github.com/advisories/GHSA-4rrr-j7ff-r844,High
Django Denial of Service Vulnerability in the authentication framework,https://github.com/advisories/GHSA-4c42-4rxm-x6qf,High
Python Swift client is vulnerable to Missing SSL Certificate Check,https://github.com/advisories/GHSA-p3xv-97g8-4wmj,Critical
OpenStack Identity Keystone Privilege Escalation vulnerability,https://github.com/advisories/GHSA-f889-wfwm-6p7m,Low
OpenStack Glance sensitive information disclosure via logs,https://github.com/advisories/GHSA-4xw6-hj5p-4j79,Moderate
OpenStack Nova Router metadata queries are not restricted by tenant,https://github.com/advisories/GHSA-22w9-j288-8p9w,Moderate
OpenStack Swift Discloses Secret URLs to Timing Attack,https://github.com/advisories/GHSA-cf9m-q836-vf26,High
Plone Privilege escalation due improper authorization,https://github.com/advisories/GHSA-pwpq-632g-h49g,Moderate
Plone Authenticated Denial of Service vulnerability,https://github.com/advisories/GHSA-w3pw-qxjj-6prr,Moderate
Plone is vulnerable to File System Path Exposure,https://github.com/advisories/GHSA-mm32-jw73-9227,Moderate
Plone is vulnerable to information exposure via the object manager implementation,https://github.com/advisories/GHSA-qphh-5fv5-2mjj,Moderate
Plone's authenticated users able to alter their password despite of policy definition,https://github.com/advisories/GHSA-qjxf-6pr8-j87v,Moderate
